 1.73780082874938E+05  2.00012802560228E+02  2.78838039682933E+00
 1.76807221773432E+05  2.00013252485285E+02  2.83695268842836E+00
 1.79887091512879E+05  2.00013718223270E+02  2.88637121031547E+00
 1.83020610631106E+05  2.00014200329308E+02  2.93665055946375E+00
 1.86208713666287E+05  2.00014699378819E+02  2.98780576234908E+00
 1.89452351435659E+05  2.00015215967393E+02  3.03985208974879E+00
 1.92752491319094E+05  2.00015750711818E+02  3.09280512921651E+00
 1.96110117547605E+05  2.00016304249473E+02  3.14668053454824E+00
 1.99526231496888E+05  2.00016877241473E+02  3.20149448150725E+00
 2.03001851985969E+05  2.00017470371513E+02  3.25726330031381E+00
 2.06538015581053E+05  2.00018084347267E+02  3.31400360020978E+00
 2.10135776904675E+05  2.00018719901641E+02  3.37173234333618E+00
 2.13796208950223E+05  2.00019377792792E+02  3.43046669569936E+00
 2.17520403401953E+05  2.00020058806303E+02  3.49022426080291E+00
 2.21309470960564E+05  2.00020763754597E+02  3.55102280064033E+00
 2.25164541674462E+05  2.00021493478978E+02  3.61288045830768E+00
 2.29086765276778E+05  2.00022248850628E+02  3.67581573439685E+00
 2.33077311528264E+05  2.00023030770367E+02  3.73984728905185E+00
 2.37137370566166E+05  2.00023840172177E+02  3.80499435148162E+00
 2.41268153259164E+05  2.00024678021774E+02  3.87127630982248E+00
 2.45470891568503E+05  2.00025545319133E+02  3.93871293800018E+00
 2.49746838915415E+05  2.00026443098912E+02  4.00732427854565E+00
 2.54097270554931E+05  2.00027372433705E+02  4.07713095398896E+00
 2.58523483956219E+05  2.00028334431525E+02  4.14815362405204E+00
 2.63026799189539E+05  2.00029330241498E+02  4.22041359660255E+00
 2.67608559319934E+05  2.00030361051767E+02  4.29393237201328E+00
 2.72270130807791E+05  2.00031428092806E+02  4.36873189872094E+00
 2.77012903916374E+05  2.00032532638296E+02  4.44483449130546E+00
 2.81838293126446E+05  2.00033676006540E+02  4.52226283827212E+00
 2.86747737558131E+05  2.00034859562272E+02  4.60104003117963E+00
 2.91742701400117E+05  2.00036084718870E+02  4.68118964898002E+00
 2.96824674346325E+05  2.00037352938103E+02  4.76273550947572E+00
 3.01995172040202E+05  2.00038665734423E+02  4.84570201071636E+00
 3.07255736526745E+05  2.00040024674561E+02  4.93011384800014E+00
 3.12607936712396E+05  2.00041431381089E+02  5.01599625121262E+00
 3.18053368832952E+05  2.00042887533197E+02  5.10337481645817E+00
 3.23593656929628E+05  2.00044394869446E+02  5.19227564105755E+00
 3.29230453333407E+05  2.00045955189374E+02  5.28272524159026E+00
 3.34965439157828E+05  2.00047570355742E+02  5.37475059454937E+00
 3.40800324800365E+05  2.00049242296748E+02  5.46837914282381E+00
 3.46736850452532E+05  2.00050973008988E+02  5.56363886046294E+00
 3.52776786618875E+05  2.00052764558539E+02  5.66055813383843E+00
 3.58921934645005E+05  2.00054619084857E+02  5.75916591999316E+00
 3.65174127254838E+05  2.00056538802228E+02  5.85949162587324E+00
 3.71535229097173E+05  2.00058526002866E+02  5.96156517833062E+00
 3.78007137301811E+05  2.00060583060329E+02  6.06541709937688E+00
 3.84591782045354E+05  2.00062712430243E+02  6.17107829502108E+00
 3.91291127126854E+05  2.00064916655592E+02  6.27858031020811E+00
 3.98107170553497E+05  2.00067198369633E+02  6.38795530568255E+00
 4.05041945136494E+05  2.00069560296239E+02  6.49923581547894E+00
 4.12097519097331E+05  2.00072005257037E+02  6.61245511882307E+00
 4.19275996684605E+05  2.00074536172106E+02  6.72764699426437E+00
 4.26579518801593E+05  2.00077156064300E+02  6.84484580943626E+00
