 9.00000000000000E+01  5.18400000000000E+01  1.11656536086285E+01 -1.28160000000000E+02  0.00000000000000E+00  3.07717993685905E-01 
 9.00000000000000E+01  5.22000000000000E+01  1.14810543333113E+01 -1.27800000000000E+02  0.00000000000000E+00  2.97662493044653E-01 
 9.00000000000000E+01  5.25600000000000E+01  1.17050945242154E+01 -1.27440000000000E+02  0.00000000000000E+00  2.91686996957575E-01 
 9.00000000000000E+01  5.29200000000000E+01  1.18330766586512E+01 -1.27080000000000E+02  0.00000000000000E+00  2.90012177188961E-01 
 9.00000000000000E+01  5.32800000000000E+01  1.18624993274189E+01 -1.26720000000000E+02  0.00000000000000E+00  2.92804880523423E-01 
 9.00000000000000E+01  5.36400000000000E+01  1.17931222479588E+01 -1.26360000000000E+02  0.00000000000000E+00  3.00176713582235E-01 
 9.00000000000000E+01  5.40000000000000E+01  1.16269795180118E+01 -1.26000000000000E+02  0.00000000000000E+00  3.12183392726132E-01 
 9.00000000000000E+01  5.43600000000000E+01  1.13683396816782E+01 -1.25640000000000E+02  0.00000000000000E+00  3.28824843385005E-01 
 9.00000000000000E+01  5.47200000000000E+01  1.10236124554183E+01 -1.25280000000000E+02  0.00000000000000E+00  3.50046022964628E-01 
 9.00000000000000E+01  5.50800000000000E+01  1.06012032884347E+01 -1.24920000000000E+02  0.00000000000000E+00  3.75738432113643E-01 
 9.00000000000000E+01  5.54400000000000E+01  1.01113182766938E+01 -1.24560000000000E+02  0.00000000000000E+00  4.05742270703226E-01 
 9.00000000000000E+01  5.58000000000000E+01  9.56572327708917E+00 -1.24200000000000E+02  0.00000000000000E+00  4.39849187454023E-01 
 9.00000000000000E+01  5.61600000000000E+01  8.97746234115641E+00 -1.23840000000000E+02  0.00000000000000E+00  4.77805565817752E-01 
 9.00000000000000E+01  5.65200000000000E+01  8.36054176931538E+00 -1.23480000000000E+02  0.00000000000000E+00  5.19316283522079E-01 
 9.00000000000000E+01  5.68800000000000E+01  7.72958714062275E+00 -1.23120000000000E+02  0.00000000000000E+00  5.64048879149106E-01 
 9.00000000000000E+01  5.72400000000000E+01  7.09948156522285E+00 -1.22760000000000E+02  0.00000000000000E+00  6.11638056252001E-01 
 9.00000000000000E+01  5.76000000000000E+01  6.48499410585598E+00 -1.22400000000000E+02  0.00000000000000E+00  6.61690453785114E-01 
 9.00000000000000E+01  5.79600000000000E+01  5.90040779386624E+00 -1.22040000000000E+02  0.00000000000000E+00  7.13789611035666E-01 
 9.00000000000000E+01  5.83200000000000E+01  5.35915690224119E+00 -1.21680000000000E+02  0.00000000000000E+00  7.67501055715168E-01 
 9.00000000000000E+01  5.86800000000000E+01  4.87348311750193E+00 -1.21320000000000E+02  0.00000000000000E+00  8.22377445364893E-01 
 9.00000000000000E+01  5.90400000000000E+01  4.45411996480892E+00 -1.20960000000000E+02  0.00000000000000E+00  8.77963694654803E-01 
 9.00000000000000E+01  5.94000000000000E+01  4.11001428498723E+00 -1.20600000000000E+02  0.00000000000000E+00  9.33802024432330E-01 
 9.00000000000000E+01  5.97600000000000E+01  3.84809274472429E+00 -1.20240000000000E+02  0.00000000000000E+00  9.89436872416531E-01 
 9.00000000000000E+01  6.01200000000000E+01  3.67308029642245E+00 -1.19880000000000E+02  0.00000000000000E+00  1.04441961011391E+00 
 9.00000000000000E+01  6.04800000000000E+01  3.58737621454817E+00 -1.19520000000000E+02  0.00000000000000E+00  1.09831301576684E+00 
 9.00000000000000E+01  6.08400000000000E+01  3.59099185091025E+00 -1.19160000000000E+02  0.00000000000000E+00  1.15069545881935E+00 
 9.00000000000000E+01  6.12000000000000E+01  3.68155260926974E+00 -1.18800000000000E+02  0.00000000000000E+00  1.20116475736319E+00 
 9.00000000000000E+01  6.15600000000000E+01  3.85436488339270E+00 -1.18440000000000E+02  0.00000000000000E+00  1.24934167625857E+00 
 9.00000000000000E+01  6.19200000000000E+01  4.10254688055824E+00 -1.18080000000000E+02  0.00000000000000E+00  1.29487303992209E+00 
 9.00000000000000E+01  6.22800000000000E+01  4.41722041689029E+00 -1.17720000000000E+02  0.00000000000000E+00  1.33743444011734E+00 
 9.00000000000000E+01  6.26400000000000E+01  4.78775897623870E+00 -1.17360000000000E+02  0.00000000000000E+00  1.37673252532030E+00 
