 2.15200000000000E+00  2.52273281935025E+02  2.69930870199350E+02
 2.15800000000000E+00  2.58656372553772E+02  2.87489816636247E+02
 2.16400000000000E+00  2.65376294830856E+02  3.05314801858826E+02
 2.17000000000000E+00  2.72453494402085E+02  3.23419920159451E+02
 2.17600000000000E+00  2.79910134311047E+02  3.41819696542700E+02
 2.18200000000000E+00  2.87770256374567E+02  3.60529091518951E+02
 2.18800000000000E+00  2.96059960370871E+02  3.79563501251180E+02
 2.19400000000000E+00  3.05235736848961E+02  3.99591417439931E+02
 2.20000000000000E+00  3.14498174821757E+02  4.19344660902144E+02
 2.20600000000000E+00  3.24284814417883E+02  4.39472498745085E+02
 2.21200000000000E+00  3.34632383365464E+02  4.59991949539851E+02
 2.21800000000000E+00  3.45580932363612E+02  4.80920341928199E+02
 2.22400000000000E+00  3.57174178342682E+02  5.02275248227078E+02
 2.23000000000000E+00  3.69459887486653E+02  5.24074396194343E+02
 2.23600000000000E+00  3.82490302793383E+02  5.46335553881847E+02
 2.24200000000000E+00  3.96322621484271E+02  5.69076381383252E+02
 2.24800000000000E+00  4.11019528126903E+02  5.92314241883341E+02
 2.25400000000000E+00  4.26649789908498E+02  6.16065962710749E+02
 2.26000000000000E+00  4.44077237921649E+02  6.41204796404211E+02
 2.26600000000000E+00  4.61863364808666E+02  6.66059275011872E+02
 2.27200000000000E+00  4.80837406376352E+02  6.91472074331687E+02
 2.27800000000000E+00  5.01100393553211E+02  7.17453905294540E+02
 2.28400000000000E+00  5.22763662859798E+02  7.44012456646611E+02
 2.29000000000000E+00  5.45949990405610E+02  7.71151493932062E+02
 2.29600000000000E+00  5.70794841517432E+02  7.98869746886234E+02
 2.30200000000000E+00  5.97447740325449E+02  8.27159537431859E+02
 2.30800000000000E+00  6.26073759981730E+02  8.56005089855453E+02
 2.31400000000000E+00  6.56855128442176E+02  8.85380451958163E+02
 2.32000000000000E+00  6.89992936010971E+02  9.15246940647049E+02
 2.32600000000000E+00  7.27338886161891E+02  9.46620348290166E+02
 2.33200000000000E+00  7.66011486352566E+02  9.77301075618908E+02
 2.33800000000000E+00  8.07787780853552E+02  1.00824028845022E+03
 2.34400000000000E+00  8.52963260381827E+02  1.03930766020571E+03
 2.35000000000000E+00  9.01860614524665E+02  1.07033541401289E+03
 2.35600000000000E+00  9.54830455009279E+02  1.10110981567660E+03
 2.36200000000000E+00  1.01225114062328E+03  1.13136093354623E+03
 2.36800000000000E+00  1.07452723393537E+03  1.16075040338817E+03
 2.37400000000000E+00  1.14208594571716E+03  1.18885695352446E+03
 2.38000000000000E+00  1.21537069922282E+03  1.21515950677655E+03
 2.38600000000000E+00  1.29483066790897E+03  1.23901780960470E+03
 2.39200000000000E+00  1.38463848475790E+03  1.26014075298483E+03
 2.39800000000000E+00  1.47803802565060E+03  1.27640219706922E+03
 2.40400000000000E+00  1.57880850053203E+03  1.28730712383976E+03
 2.41000000000000E+00  1.68717156979484E+03  1.29150346847163E+03
 2.41600000000000E+00  1.80317513412960E+03  1.28741275184287E+03
 2.42200000000000E+00  1.92661651438204E+03  1.27322547778466E+03
 2.42800000000000E+00  2.05694839197706E+03  1.24691571291992E+03
 2.43400000000000E+00  2.19316970284729E+03  1.20628505265806E+03
 2.44000000000000E+00  2.33370833590944E+03  1.14904796692896E+03
 2.44600000000000E+00  2.47630930522451E+03  1.07297057311986E+03
 2.45200000000000E+00  2.62338724806243E+03  9.71477701923975E+02
 2.45800000000000E+00  2.75996976740482E+03  8.51384820933840E+02
 2.46400000000000E+00  2.88704887833252E+03  7.08358091880698E+02
 2.47000000000000E+00  2.99955271865868E+03  5.42947599221553E+02
 2.47600000000000E+00  3.09225258184876E+03  3.57116907508961E+02
 2.48200000000000E+00  3.16024801806771E+03  1.54372088866288E+02
 2.48800000000000E+00  3.19952320659362E+03 -6.03113884652475E+01
 2.49400000000000E+00  3.20747387124086E+03 -2.80800310889244E+02
 2.50000000000000E+00  3.18328694946117E+03 -5.00331698556354E+02
