 1.4654E+000	 9.4312E-001 1.4654E+000	 1.7026E-001
 1.4717E+000	 9.4976E-001 1.4717E+000	 1.6368E-001
 1.4780E+000	 9.5598E-001 1.4780E+000	 1.5782E-001
 1.4843E+000	 9.6179E-001 1.4843E+000	 1.5291E-001
 1.4906E+000	 9.6717E-001 1.4906E+000	 1.4917E-001
 1.4969E+000	 9.7215E-001 1.4969E+000	 1.4675E-001
 1.5032E+000	 9.7671E-001 1.5032E+000	 1.4575E-001
 1.5095E+000	 9.8085E-001 1.5095E+000	 1.4616E-001
 1.5158E+000	 9.8459E-001 1.5158E+000	 1.4791E-001
 1.5221E+000	 9.8792E-001 1.5221E+000	 1.5083E-001
 1.5283E+000	 9.9085E-001 1.5283E+000	 1.5469E-001
 1.5346E+000	 9.9336E-001 1.5346E+000	 1.5927E-001
 1.5409E+000	 9.9548E-001 1.5409E+000	 1.6429E-001
 1.5472E+000	 9.9719E-001 1.5472E+000	 1.6953E-001
 1.5535E+000	 9.9849E-001 1.5535E+000	 1.7475E-001
 1.5598E+000	 9.9940E-001 1.5598E+000	 1.7975E-001
 1.5661E+000	 9.9990E-001 1.5661E+000	 1.8436E-001
 1.5724E+000	 1.0000E+000 1.5724E+000	 1.8843E-001
 1.5787E+000	 9.9970E-001 1.5787E+000	 1.9185E-001
 1.5849E+000	 9.9900E-001 1.5849E+000	 1.9452E-001
 1.5912E+000	 9.9789E-001 1.5912E+000	 1.9637E-001
 1.5975E+000	 9.9638E-001 1.5975E+000	 1.9736E-001
 1.6038E+000	 9.9447E-001 1.6038E+000	 1.9744E-001
 1.6101E+000	 9.9216E-001 1.6101E+000	 1.9662E-001
 1.6164E+000	 9.8943E-001 1.6164E+000	 1.9491E-001
 1.6227E+000	 9.8631E-001 1.6227E+000	 1.9232E-001
 1.6290E+000	 9.8277E-001 1.6290E+000	 1.8891E-001
 1.6353E+000	 9.7883E-001 1.6353E+000	 1.8475E-001
 1.6416E+000	 9.7448E-001 1.6416E+000	 1.7991E-001
 1.6478E+000	 9.6971E-001 1.6478E+000	 1.7449E-001
 1.6541E+000	 9.6453E-001 1.6541E+000	 1.6861E-001
 1.6604E+000	 9.5894E-001 1.6604E+000	 1.6241E-001
 1.6667E+000	 9.5292E-001 1.6667E+000	 1.5604E-001
 1.6730E+000	 9.4649E-001 1.6730E+000	 1.4968E-001
 1.6793E+000	 9.3964E-001 1.6793E+000	 1.4351E-001
 1.6856E+000	 9.3237E-001 1.6856E+000	 1.3774E-001
 1.6919E+000	 9.2467E-001 1.6919E+000	 1.3258E-001
 1.6982E+000	 9.1654E-001 1.6982E+000	 1.2823E-001
 1.7044E+000	 9.0799E-001 1.7044E+000	 1.2486E-001
 1.7107E+000	 8.9900E-001 1.7107E+000	 1.2261E-001
 1.7170E+000	 8.8959E-001 1.7170E+000	 1.2155E-001
 1.7233E+000	 8.7975E-001 1.7233E+000	 1.2169E-001
 1.7296E+000	 8.6947E-001 1.7296E+000	 1.2297E-001
 1.7359E+000	 8.5876E-001 1.7359E+000	 1.2523E-001
 1.7422E+000	 8.4761E-001 1.7422E+000	 1.2832E-001
 1.7485E+000	 8.3603E-001 1.7485E+000	 1.3202E-001
 1.7548E+000	 8.2402E-001 1.7548E+000	 1.3612E-001
 1.7611E+000	 8.1157E-001 1.7611E+000	 1.4042E-001
 1.7673E+000	 7.9870E-001 1.7673E+000	 1.4473E-001
 1.7736E+000	 7.8539E-001 1.7736E+000	 1.4889E-001
 1.7799E+000	 7.7165E-001 1.7799E+000	 1.5276E-001
 1.7862E+000	 7.5749E-001 1.7862E+000	 1.5622E-001
 1.7925E+000	 7.4291E-001 1.7925E+000	 1.5917E-001
 1.7988E+000	 7.2791E-001 1.7988E+000	 1.6153E-001
 1.8051E+000	 7.1249E-001 1.8051E+000	 1.6324E-001
 1.8114E+000	 6.9667E-001 1.8114E+000	 1.6427E-001
 1.8177E+000	 6.8044E-001 1.8177E+000	 1.6458E-001
 1.8239E+000	 6.6382E-001 1.8239E+000	 1.6416E-001
 1.8302E+000	 6.4681E-001 1.8302E+000	 1.6301E-001
 1.8365E+000	 6.2942E-001 1.8365E+000	 1.6115E-001
 1.8428E+000	 6.1166E-001 1.8428E+000	 1.5862E-001
 1.8491E+000	 5.9353E-001 1.8491E+000	 1.5544E-001
 1.8554E+000	 5.7506E-001 1.8554E+000	 1.5167E-001
 1.8617E+000	 5.5625E-001 1.8617E+000	 1.4737E-001
 1.8680E+000	 5.3712E-001 1.8680E+000	 1.4263E-001
 1.8743E+000	 5.1768E-001 1.8743E+000	 1.3753E-001
 1.8806E+000	 4.9795E-001 1.8806E+000	 1.3217E-001
 1.8868E+000	 4.7793E-001 1.8868E+000	 1.2667E-001
 1.8931E+000	 4.5766E-001 1.8931E+000	 1.2115E-001
 1.8994E+000	 4.3715E-001 1.8994E+000	 1.1576E-001
 1.9057E+000	 4.1642E-001 1.9057E+000	 1.1065E-001
 1.9120E+000	 3.9548E-001 1.9120E+000	 1.0598E-001
 1.9183E+000	 3.7438E-001 1.9183E+000	 1.0190E-001
 1.9246E+000	 3.5312E-001 1.9246E+000	 9.8576E-002
 1.9309E+000	 3.3173E-001 1.9309E+000	 9.6126E-002
 1.9372E+000	 3.1025E-001 1.9372E+000	 9.4639E-002
 1.9434E+000	 2.8870E-001 1.9434E+000	 9.4152E-002
 1.9497E+000	 2.6711E-001 1.9497E+000	 9.4643E-002
 1.9560E+000	 2.4551E-001 1.9560E+000	 9.6032E-002
 1.9623E+000	 2.2395E-001 1.9623E+000	 9.8200E-002
 1.9686E+000	 2.0247E-001 1.9686E+000	 1.0099E-001
 1.9749E+000	 1.8111E-001 1.9749E+000	 1.0425E-001
 1.9812E+000	 1.5993E-001 1.9812E+000	 1.0782E-001
 1.9875E+000	 1.3900E-001 1.9875E+000	 1.1154E-001
 1.9938E+000	 1.1842E-001 1.9938E+000	 1.1527E-001
 2.0001E+000	 9.8355E-002 2.0001E+000	 1.1891E-001
 2.0063E+000	 7.9057E-002 2.0063E+000	 1.2234E-001
 2.0126E+000	 6.1064E-002 2.0126E+000	 1.2549E-001
 2.0189E+000	 4.5611E-002 2.0189E+000	 1.2828E-001
 2.0252E+000	 3.5631E-002 2.0252E+000	 1.3066E-001
 2.0315E+000	 3.5443E-002 2.0315E+000	 1.3258E-001
 2.0378E+000	 4.4666E-002 2.0378E+000	 1.3402E-001
 2.0441E+000	 5.8621E-002 2.0441E+000	 1.3494E-001
 2.0504E+000	 7.4338E-002 2.0504E+000	 1.3534E-001
 2.0567E+000	 9.0587E-002 2.0567E+000	 1.3521E-001
 2.0629E+000	 1.0684E-001 2.0629E+000	 1.3455E-001
 2.0692E+000	 1.2283E-001 2.0692E+000	 1.3337E-001
 2.0755E+000	 1.3841E-001 2.0755E+000	 1.3169E-001
 2.0818E+000	 1.5347E-001 2.0818E+000	 1.2952E-001
 2.0881E+000	 1.6795E-001 2.0881E+000	 1.2691E-001
 2.0944E+000	 1.8178E-001 2.0944E+000	 1.2388E-001
 2.1007E+000	 1.9493E-001 2.1007E+000	 1.2048E-001
 2.1070E+000	 2.0735E-001 2.1070E+000	 1.1674E-001
 2.1133E+000	 2.1900E-001 2.1133E+000	 1.1273E-001
 2.1196E+000	 2.2986E-001 2.1196E+000	 1.0850E-001
 2.1258E+000	 2.3989E-001 2.1258E+000	 1.0413E-001
 2.1321E+000	 2.4908E-001 2.1321E+000	 9.9675E-002
 2.1384E+000	 2.5739E-001 2.1384E+000	 9.5231E-002
 2.1447E+000	 2.6482E-001 2.1447E+000	 9.0886E-002
 2.1510E+000	 2.7134E-001 2.1510E+000	 8.6738E-002
 2.1573E+000	 2.7694E-001 2.1573E+000	 8.2894E-002
 2.1636E+000	 2.8162E-001 2.1636E+000	 7.9463E-002
 2.1699E+000	 2.8535E-001 2.1699E+000	 7.6555E-002
 2.1762E+000	 2.8815E-001 2.1762E+000	 7.4271E-002
 2.1824E+000	 2.9001E-001 2.1824E+000	 7.2692E-002
 2.1887E+000	 2.9094E-001 2.1887E+000	 7.1872E-002
 2.1950E+000	 2.9093E-001 2.1950E+000	 7.1828E-002
 2.2013E+000	 2.9000E-001 2.2013E+000	 7.2537E-002
 2.2076E+000	 2.8816E-001 2.2076E+000	 7.3942E-002
 2.2139E+000	 2.8543E-001 2.2139E+000	 7.5954E-002
 2.2202E+000	 2.8184E-001 2.2202E+000	 7.8469E-002
 2.2265E+000	 2.7739E-001 2.2265E+000	 8.1379E-002
 2.2328E+000	 2.7214E-001 2.2328E+000	 8.4573E-002
 2.2391E+000	 2.6610E-001 2.2391E+000	 8.7952E-002
 2.2453E+000	 2.5932E-001 2.2453E+000	 9.1423E-002
 2.2516E+000	 2.5183E-001 2.2516E+000	 9.4907E-002
 2.2579E+000	 2.4370E-001 2.2579E+000	 9.8335E-002
 2.2642E+000	 2.3495E-001 2.2642E+000	 1.0165E-001
 2.2705E+000	 2.2566E-001 2.2705E+000	 1.0480E-001
 2.2768E+000	 2.1589E-001 2.2768E+000	 1.0774E-001
 2.2831E+000	 2.0570E-001 2.2831E+000	 1.1044E-001
 2.2894E+000	 1.9518E-001 2.2894E+000	 1.1287E-001
 2.2957E+000	 1.8441E-001 2.2957E+000	 1.1501E-001
 2.3019E+000	 1.7348E-001 2.3019E+000	 1.1683E-001
 2.3082E+000	 1.6251E-001 2.3082E+000	 1.1834E-001
 2.3145E+000	 1.5163E-001 2.3145E+000	 1.1951E-001
 2.3208E+000	 1.4096E-001 2.3208E+000	 1.2034E-001
 2.3271E+000	 1.3069E-001 2.3271E+000	 1.2083E-001
 2.3334E+000	 1.2101E-001 2.3334E+000	 1.2097E-001
 2.3397E+000	 1.1215E-001 2.3397E+000	 1.2078E-001
 2.3460E+000	 1.0437E-001 2.3460E+000	 1.2026E-001
 2.3523E+000	 9.7921E-002 2.3523E+000	 1.1941E-001
 2.3586E+000	 9.3077E-002 2.3586E+000	 1.1824E-001
 2.3648E+000	 9.0036E-002 2.3648E+000	 1.1678E-001
 2.3711E+000	 8.8886E-002 2.3711E+000	 1.1503E-001
 2.3774E+000	 8.9575E-002 2.3774E+000	 1.1301E-001
 2.3837E+000	 9.1910E-002 2.3837E+000	 1.1074E-001
 2.3900E+000	 9.5599E-002 2.3900E+000	 1.0824E-001
 2.3963E+000	 1.0031E-001 2.3963E+000	 1.0554E-001
 2.4026E+000	 1.0573E-001 2.4026E+000	 1.0267E-001
 2.4089E+000	 1.1155E-001 2.4089E+000	 9.9648E-002
 2.4152E+000	 1.1754E-001 2.4152E+000	 9.6511E-002
 2.4214E+000	 1.2350E-001 2.4214E+000	 9.3295E-002
 2.4277E+000	 1.2926E-001 2.4277E+000	 9.0036E-002
 2.4340E+000	 1.3470E-001 2.4340E+000	 8.6777E-002
 2.4403E+000	 1.3971E-001 2.4403E+000	 8.3562E-002
 2.4466E+000	 1.4421E-001 2.4466E+000	 8.0442E-002
 2.4529E+000	 1.4813E-001 2.4529E+000	 7.7467E-002
 2.4592E+000	 1.5143E-001 2.4592E+000	 7.4694E-002
 2.4655E+000	 1.5407E-001 2.4655E+000	 7.2178E-002
 2.4718E+000	 1.5602E-001 2.4718E+000	 6.9979E-002
 2.4781E+000	 1.5727E-001 2.4781E+000	 6.8149E-002
 2.4843E+000	 1.5780E-001 2.4843E+000	 6.6738E-002
 2.4906E+000	 1.5763E-001 2.4906E+000	 6.5785E-002
 2.4969E+000	 1.5675E-001 2.4969E+000	 6.5316E-002
 2.5032E+000	 1.5519E-001 2.5032E+000	 6.5341E-002
