 9.96219332216202E+07  1.78153378704907E-02  7.95917257592824E+01
 9.98518815125136E+07  1.79684386027209E-02  8.01842723302927E+01
 1.00082360572232E+08  1.81230388962567E-02  8.07768651922557E+01
 1.00313371625902E+08  1.82791542323716E-02  8.13695135598327E+01
 1.00544915901477E+08  1.84368002622718E-02  8.19622266370653E+01
 1.00776994629744E+08  1.85959928033330E-02  8.25550136178977E+01
 1.01009609044332E+08  1.87567478500987E-02  8.31478836864423E+01
 1.01242760381717E+08  1.89190815708163E-02  8.37408460173026E+01
 1.01476449881231E+08  1.90830103089049E-02  8.43339097758366E+01
 1.01710678785062E+08  1.92485505886816E-02  8.49270841187688E+01
 1.01945448338271E+08  1.94157191145431E-02  8.55203781940580E+01
 1.02180759788789E+08  1.95845327731086E-02  8.61138011417454E+01
 1.02416614387428E+08  1.97550086352375E-02  8.67073620938902E+01
 1.02653013387888E+08  1.99271639636595E-02  8.73010701751517E+01
 1.02889958046762E+08  2.01010162056761E-02  8.78949345030257E+01
 1.03127449623545E+08  2.02765830046744E-02  8.84889641881860E+01
 1.03365489380637E+08  2.04538821921706E-02  8.90831683347531E+01
 1.03604078583354E+08  2.06329318026079E-02  8.96775560409160E+01
 1.03843218499930E+08  2.08137500675772E-02  9.02721363988643E+01
 1.04082910401530E+08  2.09963554121520E-02  9.08669184955056E+01
 1.04323155562250E+08  2.11807664776004E-02  9.14619114124453E+01
 1.04563955259127E+08  2.13670020998635E-02  9.20571242267185E+01
 1.04805310772149E+08  2.15550813299506E-02  9.26525660108488E+01
 1.05047223384254E+08  2.17450234244503E-02  9.32482458331966E+01
 1.05289694381344E+08  2.19368478585196E-02  9.38441727585219E+01
 1.05532725052289E+08  2.21305743169870E-02  9.44403558481297E+01
 1.05776316688933E+08  2.23262227066970E-02  9.50368041602641E+01
 1.06020470586103E+08  2.25238131575948E-02  9.56335267504973E+01
 1.06265188041613E+08  2.27233660168210E-02  9.62305326720520E+01
 1.06510470356274E+08  2.29249018636574E-02  9.68278309761021E+01
 1.06756318833900E+08  2.31284415016407E-02  9.74254307121796E+01
 1.07002734781313E+08  2.33340059686603E-02  9.80233409285828E+01
 1.07249719508352E+08  2.35416165357050E-02  9.86215706725375E+01
 1.07497274327880E+08  2.37512947112080E-02  9.92201289907676E+01
 1.07745400555791E+08  2.39630622446417E-02  9.98190249297007E+01
 1.07994099511013E+08  2.41769411272589E-02  1.00418267535899E+02
 1.08243372515522E+08  2.43929535951779E-02  1.01017865856296E+02
 1.08493220894343E+08  2.46111221340566E-02  1.01617828938747E+02
 1.08743645975562E+08  2.48314694816711E-02  1.02218165832261E+02
 1.08994649090327E+08  2.50540186310635E-02  1.02818885587343E+02
 1.09246231572862E+08  2.52787928331410E-02  1.03419997256315E+02
 1.09498394760470E+08  2.55058155966488E-02  1.04021509893961E+02
 1.09751139993537E+08  2.57351106964168E-02  1.04623432557475E+02
 1.10004468615548E+08  2.59667021770369E-02  1.05225774307143E+02
 1.10258381973086E+08  2.62006143508315E-02  1.05828544206562E+02
 1.10512881415844E+08  2.64368718017879E-02  1.06431751322936E+02
 1.10767968296630E+08  2.66754993958866E-02  1.07035404727674E+02
 1.11023643971372E+08  2.69165222770146E-02  1.07639513496600E+02
 1.11279909799130E+08  2.71599658699954E-02  1.08244086710245E+02
 1.11536767142103E+08  2.74058558953644E-02  1.08849133454473E+02
 1.11794217365630E+08  2.76542183539428E-02  1.09454662820564E+02
 1.12052261838204E+08  2.79050795494663E-02  1.10060683905801E+02
 1.12310901931477E+08  2.81584660780828E-02  1.10667205813704E+02
 1.12570139020265E+08  2.84144048408208E-02  1.11274237654516E+02
 1.12829974482559E+08  2.86729230412548E-02  1.11881788545518E+02
 1.13090409699532E+08  2.89340481943466E-02  1.12489867611379E+02
 1.13351446055542E+08  2.91978081262912E-02  1.13098483984650E+02
 1.13613084938145E+08  2.94642309785337E-02  1.13707646806117E+02
 1.13875327738096E+08  2.97333452192284E-02  1.14317365224931E+02
 1.14138175849365E+08  3.00051796323536E-02  1.14927648399410E+02
 1.14401630669137E+08  3.02797633361130E-02  1.15538505497203E+02
 1.14665693597823E+08  3.05571257809678E-02  1.16149945695548E+02
 1.14930366039064E+08  3.08372967501372E-02  1.16761978181987E+02
 1.15195649399744E+08  3.11203063699766E-02  1.17374612154515E+02
 1.15461545089992E+08  3.14061851112369E-02  1.17987856821974E+02
 1.15728054523193E+08  3.16949637972108E-02  1.18601721404651E+02
 1.15995179115996E+08  3.19866735973877E-02  1.19216215134466E+02
 1.16262920288316E+08  3.22813460469773E-02  1.19831347255406E+02
 1.16531279463350E+08  3.25790130379129E-02  1.20447127024076E+02
 1.16800258067576E+08  3.28797068327346E-02  1.21063563709868E+02
 1.17069857530766E+08  3.31834600615056E-02  1.21680666595679E+02
 1.17340079285994E+08  3.34903057319391E-02  1.22298444977853E+02
 1.17610924769639E+08  3.38002772352242E-02  1.22916908167192E+02
 1.17882395421398E+08  3.41134083432212E-02  1.23536065488776E+02
 1.18154492684290E+08  3.44297332230265E-02  1.24155926282801E+02
 1.18427218004664E+08  3.47492864312858E-02  1.24776499904807E+02
 1.18700572832208E+08  3.50721029273591E-02  1.25397795726090E+02
 1.18974558619957E+08  3.53982180801699E-02  1.26019823134176E+02
