 5.43270788947261E+07  2.66884672089410E-03  1.39384702388053E+02
 5.44524771733690E+07  2.69483519770359E-03  1.39725786984416E+02
 5.45781648975078E+07  2.72108273138580E-03  1.40067799450391E+02
 5.47041427352432E+07  2.74759199060850E-03  1.40410742978907E+02
 5.48304113562182E+07  2.77436567283025E-03  1.40754620778171E+02
 5.49569714316214E+07  2.80140650723154E-03  1.41099436072361E+02
 5.50838236341908E+07  2.82871724758861E-03  1.41445192101218E+02
 5.52109686382169E+07  2.85630067519552E-03  1.41791892120471E+02
 5.53384071195469E+07  2.88415960897134E-03  1.42139539401978E+02
 5.54661397555880E+07  2.91229689430983E-03  1.42488137233582E+02
 5.55941672253107E+07  2.94071540627158E-03  1.42837688919407E+02
 5.57224902092531E+07  2.96941805371889E-03  1.43188197779878E+02
 5.58511093895235E+07  2.99840777584763E-03  1.43539667151930E+02
 5.59800254498059E+07  3.02768753815718E-03  1.43892100389018E+02
 5.61092390753607E+07  3.05726035229933E-03  1.44245500861358E+02
 5.62387509530312E+07  3.08712924705698E-03  1.44599871955828E+02
 5.63685617712461E+07  3.11729729265600E-03  1.44955217076329E+02
 5.64986722200223E+07  3.14776759023927E-03  1.45311539643638E+02
 5.66290829909698E+07  3.17854327684344E-03  1.45668843095853E+02
 5.67597947772957E+07  3.20962752058726E-03  1.46027130888182E+02
 5.68908082738062E+07  3.24102352351017E-03  1.46386406493254E+02
 5.70221241769116E+07  3.27273452582859E-03  1.46746673401237E+02
 5.71537431846298E+07  3.30476380516509E-03  1.47107935119867E+02
 5.72856659965895E+07  3.33711466164017E-03  1.47470195174624E+02
 5.74178933140348E+07  3.36979045126146E-03  1.47833457108806E+02
 5.75504258398280E+07  3.40279455309956E-03  1.48197724483754E+02
 5.76832642784539E+07  3.43613038166362E-03  1.48563000878862E+02
 5.78164093360235E+07  3.46980139690110E-03  1.48929289891834E+02
 5.79498617202774E+07  3.50381109570014E-03  1.49296595138679E+02
 5.80836221405901E+07  3.53816300406377E-03  1.49664920253859E+02
 5.82176913079733E+07  3.57286069740952E-03  1.50034268890558E+02
 5.83520699350799E+07  3.60790778678740E-03  1.50404644720630E+02
 5.84867587362078E+07  3.64330792084456E-03  1.50776051434737E+02
 5.86217584273036E+07  3.67906478727903E-03  1.51148492742709E+02
 5.87570697259665E+07  3.71518211772815E-03  1.51521972373498E+02
 5.88926933514520E+07  3.75166368603404E-03  1.51896494075159E+02
 5.90286300246758E+07  3.78851329796810E-03  1.52272061615369E+02
 5.91648804682176E+07  3.82573482040064E-03  1.52648678781255E+02
 5.93014454063255E+07  3.86333213615633E-03  1.53026349379657E+02
 5.94383255649182E+07  3.90130919345510E-03  1.53405077237242E+02
 5.95755216715908E+07  3.93966997461832E-03  1.53784866200666E+02
 5.97130344556181E+07  3.97841850889141E-03  1.54165720136616E+02
 5.98508646479572E+07  4.01755886216185E-03  1.54547642932130E+02
 5.99890129812529E+07  4.05709515561036E-03  1.54930638494677E+02
 6.01274801898418E+07  4.09703155146591E-03  1.55314710752097E+02
 6.02662670097547E+07  4.13737225683290E-03  1.55699863653148E+02
 6.04053741787208E+07  4.17812152907098E-03  1.56086101167206E+02
 6.05448024361737E+07  4.21928366303365E-03  1.56473427284847E+02
 6.06845525232524E+07  4.26086301571278E-03  1.56861846017602E+02
 6.08246251828073E+07  4.30286398403271E-03  1.57251361398424E+02
 6.09650211594032E+07  4.34529101074542E-03  1.57641977481636E+02
 6.11057411993235E+07  4.38814859712560E-03  1.58033698343273E+02
 6.12467860505743E+07  4.43144128411486E-03  1.58426528080945E+02
 6.13881564628881E+07  4.47517367136376E-03  1.58820470814373E+02
 6.15298531877282E+07  4.51935040499961E-03  1.59215530685192E+02
 6.16718769782921E+07  4.56397618747430E-03  1.59611711857410E+02
 6.18142285895161E+07  4.60905576990708E-03  1.60009018517394E+02
 6.19569087780789E+07  4.65459395265878E-03  1.60407454873893E+02
